seed,target_fraction,phase_epoch,checkpoint_path,weak_only_accuracy,weak_only_loss,gap_mean,ci_lower,ci_upper,standard_error,effective_alpha,n_examples,ci_crossing
83,1.0,2,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_2.pth",0.5412,1.3276923655059834,-0.3299987671777744,-0.36328597781014005,-0.2967115565454087,0.009507051366026245,0.00046296296296296336,5000,False
83,1.0,3,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_3.pth",0.5628,1.2289947647378565,-0.3046049275351692,-0.33750712433443913,-0.2717027307358993,0.009397088824307204,0.00046296296296296336,5000,False
83,1.0,4,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_4.pth",0.5776,1.2229261357195955,-0.2872054448170878,-0.3198866853365079,-0.25452420429766776,0.009333982223835953,0.00046296296296296336,5000,False
83,1.0,8,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_8.pth",0.649,1.0525270733888135,-0.20326469710958722,-0.23512649657030854,-0.1714028976488659,0.009099944342965724,0.00046296296296296336,5000,False
83,1.0,12,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_12.pth",0.6926,0.8797684737775863,-0.15200676153469891,-0.18247802478965694,-0.12153549827974088,0.008702797844855224,0.00046296296296296336,5000,False
83,1.0,16,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_16.pth",0.7178,0.8366360758171071,-0.12238061528499283,-0.15268645635813732,-0.09207477421184833,0.008655552156505108,0.00046296296296296336,5000,False
83,1.0,20,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_20.pth",0.7492,0.7665518118223017,-0.08546549654527968,-0.11506197490653722,-0.055869018184022144,0.008452953392266937,0.00046296296296296336,5000,False
83,1.0,24,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_24.pth",0.7432,0.7821394122269023,-0.09251934089044779,-0.12237651755485493,-0.06266216422604065,0.008527410582040273,0.00046296296296296336,5000,False
83,1.0,28,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_28.pth",0.757,0.7203171610915085,-0.07629549889656113,-0.10565098051181628,-0.04694001728130599,0.008384123099798326,0.00046296296296296336,5000,False
83,1.0,32,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_32.pth",0.7638,0.7636927505790471,-0.06830114197203727,-0.09729529575552602,-0.03930698818854851,0.008280925439456133,0.00046296296296296336,5000,False
83,1.0,36,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_36.pth",0.7826,0.6850320946158496,-0.046199096357177165,-0.07475280035968584,-0.017645392354668478,0.008155130017959894,0.00046296296296296336,5000,False
83,1.0,40,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_40.pth",0.7792,0.7452245809820617,-0.05019627481943909,-0.0780531775427102,-0.022339372096167983,0.007956118883419731,0.00046296296296296336,5000,False
83,1.0,44,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_44.pth",0.7934,0.6841527252635369,-0.03350217653587455,-0.0616089492677956,-0.005395403803953494,0.00802748343941394,0.00046296296296296336,5000,False
83,1.0,48,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_48.pth",0.7904,0.7257272401813518,-0.03702909870845861,-0.06532543486571694,-0.008732762551200274,0.008081624029375211,0.00046296296296296336,5000,False
83,1.0,52,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_52.pth",0.787,0.7298294610073347,-0.04102627717072054,-0.06912850617695564,-0.01292404816448545,0.008026185720780598,0.00046296296296296336,5000,False
83,1.0,56,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_56.pth",0.795,0.732619880529159,-0.03162115137716305,-0.059494573127735775,-0.0037477296265903265,0.007960836828783424,0.00046296296296296336,5000,False
83,1.0,60,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_60.pth",0.8022,0.706518266026663,-0.023156538162961315,-0.05129429894618212,0.0049812226202594935,0.008036333835402162,0.00046296296296296336,5000,False
83,1.0,64,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_64.pth",0.7912,0.7837668828340437,-0.03608858612910286,-0.06419808399375243,-0.007979088264453288,0.008028261755660241,0.00046296296296296336,5000,False
83,1.0,68,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_68.pth",0.7914,0.7668642908822092,-0.035853457984263926,-0.06361556857744366,-0.008091347391084198,0.007929045613153055,0.00046296296296296336,5000,False
83,1.0,72,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_72.pth",0.7964,0.7252589401213452,-0.02997525436329049,-0.057914108921170826,-0.00203639980541016,0.007979524878886724,0.00046296296296296336,5000,False
83,1.0,76,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_76.pth",0.7984,0.7649077571784788,-0.027623972914901117,-0.05561798883151083,0.000370043001708599,0.0079952793341534,0.00046296296296296336,5000,False
83,1.0,80,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_80.pth",0.7996,0.7761942075916735,-0.026213204045867498,-0.054163321047693905,0.0017369129559589094,0.007982741508669402,0.00046296296296296336,5000,False
83,1.0,84,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_84.pth",0.8018,0.7530327795469632,-0.023626794452639193,-0.05161990724831375,0.0043663183430353684,0.007995021396736683,0.00046296296296296336,5000,False
83,1.0,88,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_88.pth",0.8036,0.7477593285214095,-0.021510641149088752,-0.049401007596957244,0.006379725298779736,0.007965676348362033,0.00046296296296296336,5000,False
83,1.0,92,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_92.pth",0.8048,0.7829908227882914,-0.02009987228005513,-0.047727707492475166,0.00752796293236491,0.007890695660789253,0.00046296296296296336,5000,False
83,1.0,96,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_96.pth",0.8108,0.767933690571401,-0.013046027934887013,-0.04073650798972358,0.014644452119949553,0.007908587449357787,0.00046296296296296336,5000,False
83,1.0,100,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_100.pth",0.8066,0.8016057569662978,-0.017983718976504692,-0.04594213450910101,0.009974696556091619,0.007985111624903032,0.00046296296296296336,5000,False
83,1.0,104,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_104.pth",0.8048,0.8151987510966511,-0.020099872280055126,-0.04765475545625451,0.0074550108961442575,0.007869860068307028,0.00046296296296296336,5000,False
83,1.0,108,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_108.pth",0.7974,0.8860173528324035,-0.028799613639095806,-0.05682603676231613,-0.0007731905158754812,0.008004535050448743,0.00046296296296296336,5000,False
83,1.0,112,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_112.pth",0.8118,0.8102558903314683,-0.011870387210692328,-0.039574902671381196,0.015834128249996544,0.007912596055721793,0.00046296296296296336,5000,False
83,1.0,116,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_116.pth",0.8118,0.8240026963551937,-0.011870387210692328,-0.03950215308334166,0.015761378661957003,0.007891818283802487,0.00046296296296296336,5000,False
83,1.0,120,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_120.pth",0.804,0.8666915397942675,-0.02104038485941088,-0.04871453198877261,0.006633762269950848,0.007903922655928212,0.00046296296296296336,5000,False
83,1.0,124,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_124.pth",0.8108,0.8604716244545966,-0.013046027934887008,-0.040615090297426056,0.014523034427652041,0.007873909739345807,0.00046296296296296336,5000,False
83,1.0,128,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_128.pth",0.8146,0.8095757270626367,-0.008578593182947208,-0.03597125221101857,0.018814065845124153,0.007823527759898963,0.00046296296296296336,5000,False
83,1.0,132,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_132.pth",0.809,0.8789991178840472,-0.015162181238437449,-0.0428125154184332,0.0124881529415583,0.0078971215173378,0.00046296296296296336,5000,False
83,1.0,136,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_136.pth",0.8164,0.8355437425510083,-0.006462439879396771,-0.03406505611921212,0.021140176360418577,0.007883492952499899,0.00046296296296296336,5000,False
83,1.0,140,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_140.pth",0.8146,0.8655164577195501,-0.008578593182947203,-0.036093448347856105,0.018936261981961695,0.00785842779891019,0.00046296296296296336,5000,False
83,1.0,144,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_144.pth",0.8136,0.9252377972901688,-0.00975423390714189,-0.03713304429590843,0.017624576481624642,0.00781957249531778,0.00046296296296296336,5000,False
83,1.0,148,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_148.pth",0.8062,0.8948684197527904,-0.018453975266182567,-0.04590278678329165,0.008994836250926515,0.007839565288651606,0.00046296296296296336,5000,False
83,1.0,152,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_152.pth",0.8142,0.8731962663492591,-0.009048849472625077,-0.036318137532519466,0.018220438587269315,0.007788292181151057,0.00046296296296296336,5000,False
83,1.0,156,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_156.pth",0.8158,0.898241616181767,-0.00716782431391358,-0.034854583987402786,0.020518935359575625,0.007907524883408323,0.00046296296296296336,5000,False
83,1.0,160,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_160.pth",0.8136,0.8764884247411434,-0.009754233907141889,-0.03727968833836449,0.017771220524080707,0.007861455020698143,0.00046296296296296336,5000,False
83,1.0,164,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_164.pth",0.8118,0.9584873912054507,-0.011870387210692326,-0.03923374986556155,0.015492975444176901,0.007815160518559728,0.00046296296296296336,5000,False
83,1.0,168,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_168.pth",0.8094,0.9594731296096489,-0.014691924948759575,-0.04241583129806578,0.013031981400546634,0.007918134224003717,0.00046296296296296336,5000,False
83,1.0,172,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_172.pth",0.813,0.9351966997783816,-0.010459618341658702,-0.0380692451234224,0.017150008440105,0.007885495210458452,0.00046296296296296336,5000,False
83,1.0,176,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_176.pth",0.8154,0.9250082973607464,-0.007638080603591456,-0.03498289990712611,0.0197067386999432,0.007809864412629343,0.00046296296296296336,5000,False
83,1.0,180,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_180.pth",0.8172,0.9833943697418178,-0.00552192730004102,-0.033003745728060106,0.021959891127978068,0.007848992284530622,0.00046296296296296336,5000,False
83,1.0,184,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_184.pth",0.8164,0.9470258405136155,-0.006462439879396773,-0.03396765455567825,0.02104277479688471,0.007855674410481621,0.00046296296296296336,5000,False
83,1.0,188,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_188.pth",0.8204,0.9393752608172816,-0.0017598769826180259,-0.02912260895177555,0.025602854986539497,0.007814980390476206,0.00046296296296296336,5000,False
83,1.0,192,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_192.pth",0.814,0.9390616193081801,-0.009283977617464014,-0.036663442485444626,0.0180954872505166,0.007819759418985701,0.00046296296296296336,5000,False
83,1.0,196,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_196.pth",0.8196,0.9614376080625114,-0.002700389561973776,-0.030013339849467885,0.02461256072552033,0.007800762407182614,0.00046296296296296336,5000,False
83,1.0,200,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-175297/checkpoints/model_step_phase3_candidate_epoch_200.pth",0.8198,0.9791780684948768,-0.002465261417134836,-0.02979067306990476,0.024860150235635085,0.007804321456965319,0.00046296296296296336,5000,False
184,0.99,0,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_pre_intervention.pth",0.166,6.494822316066207,-0.7319548050906255,-0.7624638309487941,-0.7014457792324569,0.00871358309845915,0.00046296296296296336,5000,False
184,0.99,1,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_1.pth",0.492,1.4576637349294674,-0.35093563725518845,-0.3844107255810243,-0.3174605489293526,0.009560710499621969,0.00046296296296296336,5000,False
184,0.99,2,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_2.pth",0.543,1.2950919499899218,-0.29132834412755865,-0.32493066908522217,-0.2577260191698951,0.009597050137922865,0.00046296296296296336,5000,False
184,0.99,3,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_3.pth",0.5574,1.2705486347130766,-0.2744980495974044,-0.30756807381203016,-0.2414280253827787,0.009445021463543236,0.00046296296296296336,5000,False
184,0.99,4,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_4.pth",0.5778,1.231391687445484,-0.25065513234635245,-0.283940233301883,-0.21737003139082187,0.009506448828124864,0.00046296296296296336,5000,False
184,0.99,8,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_8.pth",0.6464,1.0411448990803238,-0.1704774792374231,-0.20211131757515371,-0.13884364089969248,0.009034837112153716,0.00046296296296296336,5000,False
184,0.99,12,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_12.pth",0.696,0.8817292410720511,-0.11250646474466947,-0.14254086945163597,-0.08247206003770297,0.008578028103668053,0.00046296296296296336,5000,False
184,0.99,16,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_16.pth",0.727,0.8244203799104234,-0.07627458068669846,-0.1056646937344669,-0.04688446763893002,0.008394014069979614,0.00046296296296296336,5000,False
184,0.99,20,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-180128/checkpoints/model_step_phase3_candidate_epoch_20.pth",0.7296,0.813768135886489,-0.07323577750764282,-0.10265350593943302,-0.043818049075852614,0.008401901209496562,0.00046296296296296336,5000,False
